source,region,country,year,metric_type,value
Energy Institute,Europe,France,1998,CO₂ emissions from energy (MtCO₂),391.2897994
Energy Institute,Europe,Belgium,1998,CO₂ emissions from energy (MtCO₂),139.8577071
Energy Institute,Europe,Greece,1998,CO₂ emissions from energy (MtCO₂),98.801801
Energy Institute,Europe,Netherlands,1998,CO₂ emissions from energy (MtCO₂),218.0957688
Energy Institute,Europe,Austria,1998,CO₂ emissions from energy (MtCO₂),65.96601597
Energy Institute,Europe,Iceland,1998,CO₂ emissions from energy (MtCO₂),2.607664454
Energy Institute,Europe,Denmark,1998,CO₂ emissions from energy (MtCO₂),64.86152374
Energy Institute,Europe,Norway,1998,CO₂ emissions from energy (MtCO₂),37.63745266
Energy Institute,Europe,Italy,1998,CO₂ emissions from energy (MtCO₂),426.313588
Energy Institute,Europe,Slovakia,1998,CO₂ emissions from energy (MtCO₂),39.12319447
Energy Institute,Europe,Portugal,1998,CO₂ emissions from energy (MtCO₂),57.22975575
Energy Institute,Europe,Spain,1998,CO₂ emissions from energy (MtCO₂),274.5457468
Energy Institute,Europe,Slovenia,1998,CO₂ emissions from energy (MtCO₂),14.65177828
Energy Institute,Europe,Lithuania,1998,CO₂ emissions from energy (MtCO₂),15.23743219
Energy Institute,Europe,Other Europe,1998,CO₂ emissions from energy (MtCO₂),85.76842044
Energy Institute,Europe,Sweden,1998,CO₂ emissions from energy (MtCO₂),65.73127879
Energy Institute,Europe,Romania,1998,CO₂ emissions from energy (MtCO₂),101.7171419
Energy Institute,Europe,Ukraine,1998,CO₂ emissions from energy (MtCO₂),340.9861646
Energy Institute,Europe,Latvia,1998,CO₂ emissions from energy (MtCO₂),8.031263283
Energy Institute,Europe,Turkey,1998,CO₂ emissions from energy (MtCO₂),186.8569202
Energy Institute,Europe,United Kingdom,1998,CO₂ emissions from energy (MtCO₂),560.2455009
Energy Institute,Europe,Switzerland,1998,CO₂ emissions from energy (MtCO₂),44.74799133
Energy Institute,Europe,Poland,1998,CO₂ emissions from energy (MtCO₂),330.8832032
Energy Institute,Europe,Luxembourg,1998,CO₂ emissions from energy (MtCO₂),8.025242609
Energy Institute,Europe,Italy,1999,CO₂ emissions from energy (MtCO₂),427.2131599
Energy Institute,Europe,Hungary,1999,CO₂ emissions from energy (MtCO₂),58.80290391
Energy Institute,Europe,Slovakia,1999,CO₂ emissions from energy (MtCO₂),38.25215409
Energy Institute,Europe,Turkey,1999,CO₂ emissions from energy (MtCO₂),187.5552879
Energy Institute,Europe,Sweden,1999,CO₂ emissions from energy (MtCO₂),64.43600599
Energy Institute,Europe,North Macedonia,1999,CO₂ emissions from energy (MtCO₂),9.101027757
Energy Institute,Europe,Bulgaria,1999,CO₂ emissions from energy (MtCO₂),46.10172963
Energy Institute,Europe,Cyprus,1999,CO₂ emissions from energy (MtCO₂),7.590814578
Energy Institute,Europe,Germany,1999,CO₂ emissions from energy (MtCO₂),855.9154738
Energy Institute,Europe,Austria,1999,CO₂ emissions from energy (MtCO₂),63.97416675
Energy Institute,Europe,Netherlands,1999,CO₂ emissions from energy (MtCO₂),215.1591453
Energy Institute,Europe,Luxembourg,1999,CO₂ emissions from energy (MtCO₂),8.50023178
Energy Institute,Europe,Norway,1999,CO₂ emissions from energy (MtCO₂),37.71378699
Energy Institute,Europe,Croatia,1999,CO₂ emissions from energy (MtCO₂),18.58333176
Energy Institute,Europe,United Kingdom,1999,CO₂ emissions from energy (MtCO₂),551.0582056
Energy Institute,Europe,Switzerland,1999,CO₂ emissions from energy (MtCO₂),44.15579083
Energy Institute,Europe,Latvia,1999,CO₂ emissions from energy (MtCO₂),7.38043794
Energy Institute,Europe,Other Europe,1999,CO₂ emissions from energy (MtCO₂),74.81661514
Energy Institute,Europe,Iceland,1999,CO₂ emissions from energy (MtCO₂),2.645961159
Energy Institute,Europe,Czech Republic,1999,CO₂ emissions from energy (MtCO₂),113.9241226
Energy Institute,Europe,France,1999,CO₂ emissions from energy (MtCO₂),387.4584287
Energy Institute,Europe,Lithuania,1999,CO₂ emissions from energy (MtCO₂),12.76766109
Energy Institute,Europe,Ireland,1999,CO₂ emissions from energy (MtCO₂),41.94353921
Energy Institute,Europe,Ukraine,1999,CO₂ emissions from energy (MtCO₂),335.0396758
Energy Institute,Europe,Finland,1999,CO₂ emissions from energy (MtCO₂),59.86731081
Energy Institute,Europe,Spain,1999,CO₂ emissions from energy (MtCO₂),299.5043122
Energy Institute,Europe,Belgium,1999,CO₂ emissions from energy (MtCO₂),133.2634178
Energy Institute,Europe,Greece,1999,CO₂ emissions from energy (MtCO₂),97.27318158
Energy Institute,Europe,Poland,1999,CO₂ emissions from energy (MtCO₂),323.7827142
Energy Institute,Europe,Slovenia,1999,CO₂ emissions from energy (MtCO₂),14.21679607
Energy Institute,Europe,Romania,1999,CO₂ emissions from energy (MtCO₂),86.33576885
Energy Institute,Europe,Denmark,1999,CO₂ emissions from energy (MtCO₂),61.49523198
Energy Institute,Europe,Estonia,1999,CO₂ emissions from energy (MtCO₂),17.26638158
Energy Institute,Europe,Portugal,1999,CO₂ emissions from energy (MtCO₂),62.53261968
Energy Institute,Europe,Portugal,2000,CO₂ emissions from energy (MtCO₂),61.53527875
Energy Institute,Europe,Belgium,2000,CO₂ emissions from energy (MtCO₂),136.2881761
Energy Institute,Europe,Netherlands,2000,CO₂ emissions from energy (MtCO₂),216.214858
Energy Institute,Europe,Norway,2000,CO₂ emissions from energy (MtCO₂),35.64580696
Energy Institute,Europe,Latvia,2000,CO₂ emissions from energy (MtCO₂),6.94631081
Energy Institute,Europe,Finland,2000,CO₂ emissions from energy (MtCO₂),58.84721568
Energy Institute,Europe,Poland,2000,CO₂ emissions from energy (MtCO₂),299.7755035
Energy Institute,Europe,France,2000,CO₂ emissions from energy (MtCO₂),384.827452
Energy Institute,Europe,Germany,2000,CO₂ emissions from energy (MtCO₂),854.4283176
Energy Institute,Europe,Bulgaria,2000,CO₂ emissions from energy (MtCO₂),43.44051562
Energy Institute,Europe,Sweden,2000,CO₂ emissions from energy (MtCO₂),60.15062371
Energy Institute,Europe,Romania,2000,CO₂ emissions from energy (MtCO₂),88.85799462
Energy Institute,Europe,United Kingdom,2000,CO₂ emissions from energy (MtCO₂),566.5899432
Energy Institute,Europe,Ukraine,2000,CO₂ emissions from energy (MtCO₂),335.9075434
Energy Institute,Europe,Turkey,2000,CO₂ emissions from energy (MtCO₂),205.6930491
Energy Institute,Europe,Luxembourg,2000,CO₂ emissions from energy (MtCO₂),9.03722444
Energy Institute,Europe,Italy,2000,CO₂ emissions from energy (MtCO₂),434.3785037
Energy Institute,Europe,Switzerland,2000,CO₂ emissions from energy (MtCO₂),43.11260621
Energy Institute,Europe,Lithuania,2000,CO₂ emissions from energy (MtCO₂),11.01289807
Energy Institute,Europe,Denmark,2000,CO₂ emissions from energy (MtCO₂),57.52517753
Energy Institute,Europe,Slovakia,2000,CO₂ emissions from energy (MtCO₂),36.33413547
Energy Institute,Europe,Cyprus,2000,CO₂ emissions from energy (MtCO₂),7.975932139
Energy Institute,Europe,Slovenia,2000,CO₂ emissions from energy (MtCO₂),13.95326169
Energy Institute,Europe,North Macedonia,2000,CO₂ emissions from energy (MtCO₂),8.736100309
Energy Institute,Europe,Hungary,2000,CO₂ emissions from energy (MtCO₂),55.47286601
Energy Institute,Europe,Czech Republic,2000,CO₂ emissions from energy (MtCO₂),124.0967555
Energy Institute,Europe,Ireland,2000,CO₂ emissions from energy (MtCO₂),43.794626
Energy Institute,Europe,Other Europe,2000,CO₂ emissions from energy (MtCO₂),84.59364488
Energy Institute,Europe,Croatia,2000,CO₂ emissions from energy (MtCO₂),17.47572596
Energy Institute,Europe,Greece,2000,CO₂ emissions from energy (MtCO₂),102.6026964
Energy Institute,Europe,Spain,2000,CO₂ emissions from energy (MtCO₂),311.0181987
Energy Institute,Europe,Iceland,2000,CO₂ emissions from energy (MtCO₂),2.781037278
Energy Institute,Europe,Austria,2000,CO₂ emissions from energy (MtCO₂),64.45253861
Energy Institute,Europe,Estonia,2000,CO₂ emissions from energy (MtCO₂),17.8874214
Energy Institute,Europe,Ireland,2001,CO₂ emissions from energy (MtCO₂),46.39514882
Energy Institute,Europe,France,2001,CO₂ emissions from energy (MtCO₂),382.7316986
Energy Institute,Europe,Lithuania,2001,CO₂ emissions from energy (MtCO₂),11.70645815
Energy Institute,Europe,Ukraine,2001,CO₂ emissions from energy (MtCO₂),329.322661
Energy Institute,Europe,Spain,2001,CO₂ emissions from energy (MtCO₂),313.210811
Energy Institute,Europe,Portugal,2001,CO₂ emissions from energy (MtCO₂),60.52188269
Energy Institute,Europe,Denmark,2001,CO₂ emissions from energy (MtCO₂),57.67969711
Energy Institute,Europe,Slovenia,2001,CO₂ emissions from energy (MtCO₂),14.69741658
Energy Institute,Europe,Czech Republic,2001,CO₂ emissions from energy (MtCO₂),125.0885101
Energy Institute,Europe,Belgium,2001,CO₂ emissions from energy (MtCO₂),136.3391315
Energy Institute,Europe,Croatia,2001,CO₂ emissions from energy (MtCO₂),18.42659543
Energy Institute,Europe,United Kingdom,2001,CO₂ emissions from energy (MtCO₂),577.3419205
Energy Institute,Europe,Luxembourg,2001,CO₂ emissions from energy (MtCO₂),9.705767642
Energy Institute,Europe,Slovakia,2001,CO₂ emissions from energy (MtCO₂),39.07053183
Energy Institute,Europe,Other Europe,2001,CO₂ emissions from energy (MtCO₂),89.40381419
Energy Institute,Europe,Latvia,2001,CO₂ emissions from energy (MtCO₂),7.708130598
Energy Institute,Europe,Norway,2001,CO₂ emissions from energy (MtCO₂),35.8380812
Energy Institute,Europe,Greece,2001,CO₂ emissions from energy (MtCO₂),104.7270375
Energy Institute,Europe,North Macedonia,2001,CO₂ emissions from energy (MtCO₂),8.816438057
Energy Institute,Europe,Bulgaria,2001,CO₂ emissions from energy (MtCO₂),46.38635201
Energy Institute,Europe,Iceland,2001,CO₂ emissions from energy (MtCO₂),2.653432303
Energy Institute,Europe,Romania,2001,CO₂ emissions from energy (MtCO₂),90.93768239
Energy Institute,Europe,Hungary,2001,CO₂ emissions from energy (MtCO₂),56.84124637
Energy Institute,Europe,Germany,2001,CO₂ emissions from energy (MtCO₂),871.6725617
Energy Institute,Europe,Sweden,2001,CO₂ emissions from energy (MtCO₂),60.01760738
Energy Institute,Europe,Cyprus,2001,CO₂ emissions from energy (MtCO₂),8.090136151
Energy Institute,Europe,Austria,2001,CO₂ emissions from energy (MtCO₂),68.38755613
Energy Institute,Europe,Estonia,2001,CO₂ emissions from energy (MtCO₂),18.4592182
Energy Institute,Europe,Netherlands,2001,CO₂ emissions from energy (MtCO₂),225.9196556
Energy Institute,Europe,Italy,2001,CO₂ emissions from energy (MtCO₂),429.5163828
Energy Institute,Europe,Switzerland,2001,CO₂ emissions from energy (MtCO₂),46.23188316
Energy Institute,Europe,Finland,2001,CO₂ emissions from energy (MtCO₂),63.83111747
Energy Institute,Europe,Turkey,2001,CO₂ emissions from energy (MtCO₂),186.1021175
Energy Institute,Europe,Poland,2001,CO₂ emissions from energy (MtCO₂),297.8537617
Energy Institute,Europe,Spain,2002,CO₂ emissions from energy (MtCO₂),334.2179967
Energy Institute,Europe,Greece,2002,CO₂ emissions from energy (MtCO₂),103.7449507
Energy Institute,Europe,Bulgaria,2002,CO₂ emissions from energy (MtCO₂),44.5906336
Energy Institute,Europe,Turkey,2002,CO₂ emissions from energy (MtCO₂),196.8682458
Energy Institute,Europe,Austria,2002,CO₂ emissions from energy (MtCO₂),69.28093914
Energy Institute,Europe,Portugal,2002,CO₂ emissions from energy (MtCO₂),63.78959323
Energy Institute,Europe,Iceland,2002,CO₂ emissions from energy (MtCO₂),2.75885623
Energy Institute,Europe,Ukraine,2002,CO₂ emissions from energy (MtCO₂),329.2667569
Energy Institute,Europe,Slovenia,2002,CO₂ emissions from energy (MtCO₂),14.95426881
Energy Institute,Europe,Czech Republic,2002,CO₂ emissions from energy (MtCO₂),120.7810023
Energy Institute,Europe,Germany,2002,CO₂ emissions from energy (MtCO₂),859.0473112
Energy Institute,Europe,Sweden,2002,CO₂ emissions from energy (MtCO₂),59.62241177
Energy Institute,Europe,North Macedonia,2002,CO₂ emissions from energy (MtCO₂),8.283913948
Energy Institute,Europe,Italy,2002,CO₂ emissions from energy (MtCO₂),433.0112535
Energy Institute,Europe,Belgium,2002,CO₂ emissions from energy (MtCO₂),134.1520047
Energy Institute,Europe,Finland,2002,CO₂ emissions from energy (MtCO₂),66.64263912
Energy Institute,Europe,Lithuania,2002,CO₂ emissions from energy (MtCO₂),11.6283899
Energy Institute,Europe,France,2002,CO₂ emissions from energy (MtCO₂),382.100245
Energy Institute,Europe,Croatia,2002,CO₂ emissions from energy (MtCO₂),19.52147788
Energy Institute,Europe,Denmark,2002,CO₂ emissions from energy (MtCO₂),56.79137081
Energy Institute,Europe,Hungary,2002,CO₂ emissions from energy (MtCO₂),55.30998006
Energy Institute,Europe,Netherlands,2002,CO₂ emissions from energy (MtCO₂),225.9705353
Energy Institute,Europe,Romania,2002,CO₂ emissions from energy (MtCO₂),94.10147989
Energy Institute,Europe,Switzerland,2002,CO₂ emissions from energy (MtCO₂),43.93832007
Energy Institute,Europe,Poland,2002,CO₂ emissions from energy (MtCO₂),294.4137121
Energy Institute,Europe,Luxembourg,2002,CO₂ emissions from energy (MtCO₂),10.46374186
Energy Institute,Europe,Latvia,2002,CO₂ emissions from energy (MtCO₂),7.912008829
Energy Institute,Europe,Cyprus,2002,CO₂ emissions from energy (MtCO₂),7.945569585
Energy Institute,Europe,United Kingdom,2002,CO₂ emissions from energy (MtCO₂),557.8376227
Energy Institute,Europe,Estonia,2002,CO₂ emissions from energy (MtCO₂),18.52155799
Energy Institute,Europe,Other Europe,2002,CO₂ emissions from energy (MtCO₂),95.00503226
Energy Institute,Europe,Ireland,2002,CO₂ emissions from energy (MtCO₂),45.47370594
Energy Institute,Europe,Norway,2002,CO₂ emissions from energy (MtCO₂),35.78532152
Energy Institute,Europe,Slovakia,2002,CO₂ emissions from energy (MtCO₂),38.55121382
Energy Institute,Europe,Sweden,2003,CO₂ emissions from energy (MtCO₂),60.9161201
Energy Institute,Europe,Hungary,2003,CO₂ emissions from energy (MtCO₂),58.02497163
Energy Institute,Europe,Italy,2003,CO₂ emissions from energy (MtCO₂),450.8084146
Energy Institute,Europe,Iceland,2003,CO₂ emissions from energy (MtCO₂),2.793608357
Energy Institute,Europe,Ukraine,2003,CO₂ emissions from energy (MtCO₂),336.6304099
Energy Institute,Europe,Slovakia,2003,CO₂ emissions from energy (MtCO₂),39.14337241
Energy Institute,Europe,Lithuania,2003,CO₂ emissions from energy (MtCO₂),11.74652765
Energy Institute,Europe,Romania,2003,CO₂ emissions from energy (MtCO₂),98.19942962
Energy Institute,Europe,Estonia,2003,CO₂ emissions from energy (MtCO₂),20.41518738
Energy Institute,Europe,Bulgaria,2003,CO₂ emissions from energy (MtCO₂),48.40505856
Energy Institute,Europe,Turkey,2003,CO₂ emissions from energy (MtCO₂),208.8802473
Energy Institute,Europe,France,2003,CO₂ emissions from energy (MtCO₂),389.6773258
Energy Institute,Europe,Cyprus,2003,CO₂ emissions from energy (MtCO₂),8.493194113
Energy Institute,Europe,Ireland,2003,CO₂ emissions from energy (MtCO₂),45.17557319
Energy Institute,Europe,Slovenia,2003,CO₂ emissions from energy (MtCO₂),14.78712622
Energy Institute,Europe,United Kingdom,2003,CO₂ emissions from energy (MtCO₂),567.8812935
Energy Institute,Europe,Austria,2003,CO₂ emissions from energy (MtCO₂),74.19277527
Energy Institute,Europe,Portugal,2003,CO₂ emissions from energy (MtCO₂),60.40739938
Energy Institute,Europe,Other Europe,2003,CO₂ emissions from energy (MtCO₂),101.7871575
Energy Institute,Europe,Norway,2003,CO₂ emissions from energy (MtCO₂),37.17850497
Energy Institute,Europe,Latvia,2003,CO₂ emissions from energy (MtCO₂),7.882043913
Energy Institute,Europe,Luxembourg,2003,CO₂ emissions from energy (MtCO₂),11.00967728
Energy Institute,Europe,Poland,2003,CO₂ emissions from energy (MtCO₂),303.5159568
Energy Institute,Europe,Netherlands,2003,CO₂ emissions from energy (MtCO₂),225.4458148
Energy Institute,Europe,Denmark,2003,CO₂ emissions from energy (MtCO₂),61.99009746
Energy Institute,Europe,Switzerland,2003,CO₂ emissions from energy (MtCO₂),43.21436799
Energy Institute,Europe,Greece,2003,CO₂ emissions from energy (MtCO₂),107.4780929
Energy Institute,Europe,Croatia,2003,CO₂ emissions from energy (MtCO₂),20.85773292
Energy Institute,Europe,Belgium,2003,CO₂ emissions from energy (MtCO₂),141.2491275
Energy Institute,Europe,Czech Republic,2003,CO₂ emissions from energy (MtCO₂),123.99705
Energy Institute,Europe,Germany,2003,CO₂ emissions from energy (MtCO₂),861.9914328
Energy Institute,Europe,Finland,2003,CO₂ emissions from energy (MtCO₂),74.88763725
Energy Institute,Europe,Spain,2003,CO₂ emissions from energy (MtCO₂),340.8729138
Energy Institute,Europe,North Macedonia,2003,CO₂ emissions from energy (MtCO₂),8.999757042
Energy Institute,Europe,United Kingdom,2004,CO₂ emissions from energy (MtCO₂),575.7293803
Energy Institute,Europe,Other Europe,2004,CO₂ emissions from energy (MtCO₂),107.6428929
Energy Institute,Europe,Slovakia,2004,CO₂ emissions from energy (MtCO₂),38.34656425
Energy Institute,Europe,Latvia,2004,CO₂ emissions from energy (MtCO₂),8.455625002
Energy Institute,Europe,Hungary,2004,CO₂ emissions from energy (MtCO₂),57.34730682
Energy Institute,Europe,Italy,2004,CO₂ emissions from energy (MtCO₂),468.2914412
Energy Institute,Europe,Sweden,2004,CO₂ emissions from energy (MtCO₂),60.62903848
Energy Institute,Europe,Bulgaria,2004,CO₂ emissions from energy (MtCO₂),46.47258237
Energy Institute,Europe,Austria,2004,CO₂ emissions from energy (MtCO₂),74.46682173
Energy Institute,Europe,Greece,2004,CO₂ emissions from energy (MtCO₂),107.4359815
Energy Institute,Europe,Turkey,2004,CO₂ emissions from energy (MtCO₂),216.4291145
Energy Institute,Europe,Romania,2004,CO₂ emissions from energy (MtCO₂),98.94946704
Energy Institute,Europe,Croatia,2004,CO₂ emissions from energy (MtCO₂),20.1271826
Energy Institute,Europe,Germany,2004,CO₂ emissions from energy (MtCO₂),847.5257709
Energy Institute,Europe,Netherlands,2004,CO₂ emissions from energy (MtCO₂),231.4131581
Energy Institute,Europe,Ireland,2004,CO₂ emissions from energy (MtCO₂),45.52396955
Energy Institute,Europe,Switzerland,2004,CO₂ emissions from energy (MtCO₂),44.31402764
Energy Institute,Europe,France,2004,CO₂ emissions from energy (MtCO₂),391.9493167
Energy Institute,Europe,Ukraine,2004,CO₂ emissions from energy (MtCO₂),317.5136973
Energy Institute,Europe,Slovenia,2004,CO₂ emissions from energy (MtCO₂),15.01284576
Energy Institute,Europe,Estonia,2004,CO₂ emissions from energy (MtCO₂),20.51103985
Energy Institute,Europe,Portugal,2004,CO₂ emissions from energy (MtCO₂),62.39544325
Energy Institute,Europe,Belgium,2004,CO₂ emissions from energy (MtCO₂),140.075043
Energy Institute,Europe,North Macedonia,2004,CO₂ emissions from energy (MtCO₂),8.725892873
Energy Institute,Europe,Czech Republic,2004,CO₂ emissions from energy (MtCO₂),124.8437682
Energy Institute,Europe,Iceland,2004,CO₂ emissions from energy (MtCO₂),2.888119394
Energy Institute,Europe,Spain,2004,CO₂ emissions from energy (MtCO₂),359.7586305
Energy Institute,Europe,Lithuania,2004,CO₂ emissions from energy (MtCO₂),12.24392115
Energy Institute,Europe,Denmark,2004,CO₂ emissions from energy (MtCO₂),56.01021816
Energy Institute,Europe,Norway,2004,CO₂ emissions from energy (MtCO₂),37.47419637
Energy Institute,Europe,Finland,2004,CO₂ emissions from energy (MtCO₂),68.77353455
Energy Institute,Europe,Luxembourg,2004,CO₂ emissions from energy (MtCO₂),12.50087321
Energy Institute,Europe,Cyprus,2004,CO₂ emissions from energy (MtCO₂),8.277335263
Energy Institute,Europe,Poland,2004,CO₂ emissions from energy (MtCO₂),301.8989169
Energy Institute,Europe,Luxembourg,2005,CO₂ emissions from energy (MtCO₂),12.78698409
Energy Institute,Europe,Belgium,2005,CO₂ emissions from energy (MtCO₂),136.1867047
Energy Institute,Europe,Germany,2005,CO₂ emissions from energy (MtCO₂),826.3176353
Energy Institute,Europe,Poland,2005,CO₂ emissions from energy (MtCO₂),306.8254771
Energy Institute,Europe,Croatia,2005,CO₂ emissions from energy (MtCO₂),20.63924383
Energy Institute,Europe,Czech Republic,2005,CO₂ emissions from energy (MtCO₂),123.4256338
Energy Institute,Europe,Latvia,2005,CO₂ emissions from energy (MtCO₂),8.679600416
Energy Institute,Europe,Finland,2005,CO₂ emissions from energy (MtCO₂),58.18575183
Energy Institute,Europe,Netherlands,2005,CO₂ emissions from energy (MtCO₂),233.1021688
Energy Institute,Europe,Ireland,2005,CO₂ emissions from energy (MtCO₂),47.7116513
Energy Institute,Europe,Slovenia,2005,CO₂ emissions from energy (MtCO₂),15.27932312
Energy Institute,Europe,Denmark,2005,CO₂ emissions from energy (MtCO₂),53.34502446
Energy Institute,Europe,Switzerland,2005,CO₂ emissions from energy (MtCO₂),44.73947559
Energy Institute,Europe,United Kingdom,2005,CO₂ emissions from energy (MtCO₂),580.1818222
Energy Institute,Europe,Greece,2005,CO₂ emissions from energy (MtCO₂),107.7782563
Energy Institute,Europe,Austria,2005,CO₂ emissions from energy (MtCO₂),75.85429263
Energy Institute,Europe,Portugal,2005,CO₂ emissions from energy (MtCO₂),64.92866492
Energy Institute,Europe,Iceland,2005,CO₂ emissions from energy (MtCO₂),2.875097366
Energy Institute,Europe,Norway,2005,CO₂ emissions from energy (MtCO₂),36.84212788
Energy Institute,Europe,Estonia,2005,CO₂ emissions from energy (MtCO₂),20.39972668
Energy Institute,Europe,Bulgaria,2005,CO₂ emissions from energy (MtCO₂),48.31625836
Energy Institute,Europe,Ukraine,2005,CO₂ emissions from energy (MtCO₂),315.4567669
Energy Institute,Europe,Romania,2005,CO₂ emissions from energy (MtCO₂),96.17153149
Energy Institute,Europe,Cyprus,2005,CO₂ emissions from energy (MtCO₂),9.316718685
Energy Institute,Europe,Turkey,2005,CO₂ emissions from energy (MtCO₂),224.8221906
Energy Institute,Europe,France,2005,CO₂ emissions from energy (MtCO₂),390.517023
Energy Institute,Europe,Spain,2005,CO₂ emissions from energy (MtCO₂),374.392426
Energy Institute,Europe,North Macedonia,2005,CO₂ emissions from energy (MtCO₂),9.188872788
Energy Institute,Europe,Italy,2005,CO₂ emissions from energy (MtCO₂),470.1966301
Energy Institute,Europe,Slovakia,2005,CO₂ emissions from energy (MtCO₂),39.16877232
Energy Institute,Europe,Sweden,2005,CO₂ emissions from energy (MtCO₂),56.94864195
Energy Institute,Europe,Hungary,2005,CO₂ emissions from energy (MtCO₂),57.34507941
Energy Institute,Europe,Lithuania,2005,CO₂ emissions from energy (MtCO₂),13.20273571
Energy Institute,Europe,Other Europe,2005,CO₂ emissions from energy (MtCO₂),104.432775
Energy Institute,Europe,Denmark,2006,CO₂ emissions from energy (MtCO₂),61.25983861
Energy Institute,Europe,Croatia,2006,CO₂ emissions from energy (MtCO₂),20.67764829
Energy Institute,Europe,Austria,2006,CO₂ emissions from energy (MtCO₂),73.25267225
Energy Institute,Europe,United Kingdom,2006,CO₂ emissions from energy (MtCO₂),583.1155126
Energy Institute,Europe,Hungary,2006,CO₂ emissions from energy (MtCO₂),56.96795648
Energy Institute,Europe,Slovakia,2006,CO₂ emissions from energy (MtCO₂),38.08456749
Energy Institute,Europe,Estonia,2006,CO₂ emissions from energy (MtCO₂),19.92139493
Energy Institute,Europe,Latvia,2006,CO₂ emissions from energy (MtCO₂),8.442496545
Energy Institute,Europe,Slovenia,2006,CO₂ emissions from energy (MtCO₂),15.63985935
Energy Institute,Europe,Italy,2006,CO₂ emissions from energy (MtCO₂),467.0806079
Energy Institute,Europe,Lithuania,2006,CO₂ emissions from energy (MtCO₂),13.33461705
Energy Institute,Europe,Greece,2006,CO₂ emissions from energy (MtCO₂),108.2878111
Energy Institute,Europe,Other Europe,2006,CO₂ emissions from energy (MtCO₂),108.7987903
Energy Institute,Europe,Finland,2006,CO₂ emissions from energy (MtCO₂),68.54249015
Energy Institute,Europe,North Macedonia,2006,CO₂ emissions from energy (MtCO₂),9.183390833
Energy Institute,Europe,Poland,2006,CO₂ emissions from energy (MtCO₂),319.2002011
Energy Institute,Europe,Spain,2006,CO₂ emissions from energy (MtCO₂),366.182166
Energy Institute,Europe,Cyprus,2006,CO₂ emissions from energy (MtCO₂),9.142110273
Energy Institute,Europe,Ireland,2006,CO₂ emissions from energy (MtCO₂),48.08084123
Energy Institute,Europe,Switzerland,2006,CO₂ emissions from energy (MtCO₂),44.3338826
Energy Institute,Europe,Iceland,2006,CO₂ emissions from energy (MtCO₂),2.933399836
Energy Institute,Europe,Czech Republic,2006,CO₂ emissions from energy (MtCO₂),125.9692006
Energy Institute,Europe,Luxembourg,2006,CO₂ emissions from energy (MtCO₂),12.49431051
Energy Institute,Europe,Germany,2006,CO₂ emissions from energy (MtCO₂),843.7771547
Energy Institute,Europe,Turkey,2006,CO₂ emissions from energy (MtCO₂),247.9884677
Energy Institute,Europe,Portugal,2006,CO₂ emissions from energy (MtCO₂),59.91256901
Energy Institute,Europe,Romania,2006,CO₂ emissions from energy (MtCO₂),101.3283445
Energy Institute,Europe,Ukraine,2006,CO₂ emissions from energy (MtCO₂),324.3890737
Energy Institute,Europe,Bulgaria,2006,CO₂ emissions from energy (MtCO₂),49.19898791
Energy Institute,Europe,Belgium,2006,CO₂ emissions from energy (MtCO₂),138.2002019
Energy Institute,Europe,Netherlands,2006,CO₂ emissions from energy (MtCO₂),231.6012984
Energy Institute,Europe,Sweden,2006,CO₂ emissions from energy (MtCO₂),57.92374127
Energy Institute,Europe,Norway,2006,CO₂ emissions from energy (MtCO₂),37.00938053
Energy Institute,Europe,France,2006,CO₂ emissions from energy (MtCO₂),380.7190664
Energy Institute,Europe,Slovenia,2007,CO₂ emissions from energy (MtCO₂),15.68826819
Energy Institute,Europe,Romania,2007,CO₂ emissions from energy (MtCO₂),98.4477777
Energy Institute,Europe,Greece,2007,CO₂ emissions from energy (MtCO₂),112.7508282
Energy Institute,Europe,Turkey,2007,CO₂ emissions from energy (MtCO₂),272.772729
Energy Institute,Europe,Croatia,2007,CO₂ emissions from energy (MtCO₂),21.87600761
Energy Institute,Europe,Sweden,2007,CO₂ emissions from energy (MtCO₂),55.88083789
Energy Institute,Europe,Ireland,2007,CO₂ emissions from energy (MtCO₂),48.34454281
Energy Institute,Europe,Other Europe,2007,CO₂ emissions from energy (MtCO₂),110.1983225
Energy Institute,Europe,Portugal,2007,CO₂ emissions from energy (MtCO₂),58.48119905
Energy Institute,Europe,Italy,2007,CO₂ emissions from energy (MtCO₂),458.0339346
Energy Institute,Europe,Bulgaria,2007,CO₂ emissions from energy (MtCO₂),52.52850173
Energy Institute,Europe,Germany,2007,CO₂ emissions from energy (MtCO₂),811.0682094
Energy Institute,Europe,Luxembourg,2007,CO₂ emissions from energy (MtCO₂),12.00802523
Energy Institute,Europe,Czech Republic,2007,CO₂ emissions from energy (MtCO₂),125.5538125
Energy Institute,Europe,Spain,2007,CO₂ emissions from energy (MtCO₂),377.0493474
Energy Institute,Europe,France,2007,CO₂ emissions from energy (MtCO₂),371.6298961
Energy Institute,Europe,North Macedonia,2007,CO₂ emissions from energy (MtCO₂),9.624024764
Energy Institute,Europe,United Kingdom,2007,CO₂ emissions from energy (MtCO₂),572.3547582
Energy Institute,Europe,Poland,2007,CO₂ emissions from energy (MtCO₂),314.9040694
Energy Institute,Europe,Latvia,2007,CO₂ emissions from energy (MtCO₂),8.81858093
