source,region,country,year,metric_type,value
Energy Institute,Asia Pacific,India,2014,Primary energy consumption (EJ),27.59041251
Energy Institute,Asia Pacific,Singapore,2014,Primary energy consumption (EJ),2.981852872
Energy Institute,Asia Pacific,Pakistan,2014,Primary energy consumption (EJ),2.7933673
Energy Institute,Asia Pacific,Taiwan,2014,Primary energy consumption (EJ),4.801964023
Energy Institute,Asia Pacific,New Zealand,2014,Primary energy consumption (EJ),0.902435986
Energy Institute,Asia Pacific,Sri Lanka,2014,Primary energy consumption (EJ),0.30920785
Energy Institute,Asia Pacific,Malaysia,2014,Primary energy consumption (EJ),3.951416077
Energy Institute,Asia Pacific,Singapore,2015,Primary energy consumption (EJ),3.162250477
Energy Institute,Asia Pacific,China,2015,Primary energy consumption (EJ),126.4895534
Energy Institute,Asia Pacific,Other Asia Pacific,2015,Primary energy consumption (EJ),2.372630801
Energy Institute,Asia Pacific,Australia,2015,Primary energy consumption (EJ),5.764573873
Energy Institute,Asia Pacific,Thailand,2015,Primary energy consumption (EJ),4.958805948
Energy Institute,Asia Pacific,Indonesia,2015,Primary energy consumption (EJ),6.71796274
Energy Institute,Asia Pacific,Malaysia,2015,Primary energy consumption (EJ),4.012468634
Energy Institute,Asia Pacific,South Korea,2015,Primary energy consumption (EJ),11.91426346
Energy Institute,Asia Pacific,Vietnam,2015,Primary energy consumption (EJ),2.975301865
Energy Institute,Asia Pacific,New Zealand,2015,Primary energy consumption (EJ),0.907896414
Energy Institute,Asia Pacific,Bangladesh,2015,Primary energy consumption (EJ),1.386064584
Energy Institute,Asia Pacific,Taiwan,2015,Primary energy consumption (EJ),4.798590047
Energy Institute,Asia Pacific,China Hong Kong SAR,2015,Primary energy consumption (EJ),1.175224197
Energy Institute,Asia Pacific,Japan,2015,Primary energy consumption (EJ),19.31014791
Energy Institute,Asia Pacific,India,2015,Primary energy consumption (EJ),28.54684619
Energy Institute,Asia Pacific,Pakistan,2015,Primary energy consumption (EJ),2.937092274
Energy Institute,Asia Pacific,Philippines,2015,Primary energy consumption (EJ),1.597759179
Energy Institute,Asia Pacific,Sri Lanka,2015,Primary energy consumption (EJ),0.328680737
Energy Institute,Asia Pacific,Taiwan,2016,Primary energy consumption (EJ),4.823099731
Energy Institute,Asia Pacific,India,2016,Primary energy consumption (EJ),29.82589754
Energy Institute,Asia Pacific,China,2016,Primary energy consumption (EJ),126.9997664
Energy Institute,Asia Pacific,Bangladesh,2016,Primary energy consumption (EJ),1.391897676
Energy Institute,Asia Pacific,South Korea,2016,Primary energy consumption (EJ),12.26675137
Energy Institute,Asia Pacific,Australia,2016,Primary energy consumption (EJ),5.783409646
Energy Institute,Asia Pacific,Malaysia,2016,Primary energy consumption (EJ),4.220291788
Energy Institute,Asia Pacific,Pakistan,2016,Primary energy consumption (EJ),1.951922609
Energy Institute,Asia Pacific,Indonesia,2016,Primary energy consumption (EJ),6.828520559
Energy Institute,Asia Pacific,Vietnam,2016,Primary energy consumption (EJ),3.235602258
Energy Institute,Asia Pacific,Japan,2016,Primary energy consumption (EJ),19.06417884
Energy Institute,Asia Pacific,Philippines,2016,Primary energy consumption (EJ),1.744612988
Energy Institute,Asia Pacific,Thailand,2016,Primary energy consumption (EJ),5.060058106
Energy Institute,Asia Pacific,China Hong Kong SAR,2016,Primary energy consumption (EJ),1.206190546
Energy Institute,Asia Pacific,Sri Lanka,2016,Primary energy consumption (EJ),0.36313829
Energy Institute,Asia Pacific,New Zealand,2016,Primary energy consumption (EJ),0.920467186
Energy Institute,Asia Pacific,Other Asia Pacific,2016,Primary energy consumption (EJ),2.516847178
Energy Institute,Asia Pacific,Singapore,2016,Primary energy consumption (EJ),3.336305113
Energy Institute,Asia Pacific,Singapore,2017,Primary energy consumption (EJ),3.420008933
Energy Institute,Asia Pacific,Malaysia,2017,Primary energy consumption (EJ),4.278518555
Energy Institute,Asia Pacific,Sri Lanka,2017,Primary energy consumption (EJ),0.384233331
Energy Institute,Asia Pacific,Other Asia Pacific,2017,Primary energy consumption (EJ),3.152431461
Energy Institute,Asia Pacific,Japan,2017,Primary energy consumption (EJ),19.27683865
Energy Institute,Asia Pacific,India,2017,Primary energy consumption (EJ),30.9626712
Energy Institute,Asia Pacific,Vietnam,2017,Primary energy consumption (EJ),3.469074151
Energy Institute,Asia Pacific,China Hong Kong SAR,2017,Primary energy consumption (EJ),1.293626715
Energy Institute,Asia Pacific,New Zealand,2017,Primary energy consumption (EJ),0.93544847
Energy Institute,Asia Pacific,Pakistan,2017,Primary energy consumption (EJ),3.387593523
Energy Institute,Asia Pacific,Philippines,2017,Primary energy consumption (EJ),1.914709209
Energy Institute,Asia Pacific,China,2017,Primary energy consumption (EJ),131.9377817
Energy Institute,Asia Pacific,Bangladesh,2017,Primary energy consumption (EJ),1.450218713
Energy Institute,Asia Pacific,Indonesia,2017,Primary energy consumption (EJ),7.083749585
Energy Institute,Asia Pacific,Thailand,2017,Primary energy consumption (EJ),5.157657815
Energy Institute,Asia Pacific,Australia,2017,Primary energy consumption (EJ),5.765925205
Energy Institute,Asia Pacific,South Korea,2017,Primary energy consumption (EJ),12.40490635
Energy Institute,Asia Pacific,Taiwan,2017,Primary energy consumption (EJ),4.826719624
Energy Institute,Asia Pacific,Singapore,2018,Primary energy consumption (EJ),3.422141235
Energy Institute,Asia Pacific,Vietnam,2018,Primary energy consumption (EJ),3.899785052
Energy Institute,Asia Pacific,Indonesia,2018,Primary energy consumption (EJ),7.745856993
Energy Institute,Asia Pacific,Australia,2018,Primary energy consumption (EJ),5.849953982
Energy Institute,Asia Pacific,Bangladesh,2018,Primary energy consumption (EJ),1.548724168
Energy Institute,Asia Pacific,Taiwan,2018,Primary energy consumption (EJ),4.884404181
Energy Institute,Asia Pacific,South Korea,2018,Primary energy consumption (EJ),12.61098162
Energy Institute,Asia Pacific,China,2018,Primary energy consumption (EJ),138.2747188
Energy Institute,Asia Pacific,New Zealand,2018,Primary energy consumption (EJ),0.930491966
Energy Institute,Asia Pacific,Other Asia Pacific,2018,Primary energy consumption (EJ),3.275469102
Energy Institute,Asia Pacific,Sri Lanka,2018,Primary energy consumption (EJ),0.404529006
Energy Institute,Asia Pacific,Thailand,2018,Primary energy consumption (EJ),5.322154477
Energy Institute,Asia Pacific,China Hong Kong SAR,2018,Primary energy consumption (EJ),1.308863982
Energy Institute,Asia Pacific,Japan,2018,Primary energy consumption (EJ),19.13960279
Energy Institute,Asia Pacific,India,2018,Primary energy consumption (EJ),32.71718532
Energy Institute,Asia Pacific,Pakistan,2018,Primary energy consumption (EJ),3.495709732
Energy Institute,Asia Pacific,Malaysia,2018,Primary energy consumption (EJ),4.354472093
Energy Institute,Asia Pacific,Philippines,2018,Primary energy consumption (EJ),1.9789147
Energy Institute,Asia Pacific,Malaysia,2019,Primary energy consumption (EJ),4.466813248
Energy Institute,Asia Pacific,Thailand,2019,Primary energy consumption (EJ),5.327082463
Energy Institute,Asia Pacific,South Korea,2019,Primary energy consumption (EJ),12.46563351
Energy Institute,Asia Pacific,India,2019,Primary energy consumption (EJ),33.54246003
Energy Institute,Asia Pacific,Taiwan,2019,Primary energy consumption (EJ),4.790488357
Energy Institute,Asia Pacific,China,2019,Primary energy consumption (EJ),144.6787611
Energy Institute,Asia Pacific,Australia,2019,Primary energy consumption (EJ),6.047437835
Energy Institute,Asia Pacific,New Zealand,2019,Primary energy consumption (EJ),0.949265102
Energy Institute,Asia Pacific,Sri Lanka,2019,Primary energy consumption (EJ),0.406927364
Energy Institute,Asia Pacific,Japan,2019,Primary energy consumption (EJ),18.73993335
Energy Institute,Asia Pacific,Indonesia,2019,Primary energy consumption (EJ),8.27866669
Energy Institute,Asia Pacific,Philippines,2019,Primary energy consumption (EJ),2.038037362
Energy Institute,Asia Pacific,Singapore,2019,Primary energy consumption (EJ),3.346845755
Energy Institute,Asia Pacific,China Hong Kong SAR,2019,Primary energy consumption (EJ),1.240360574
Energy Institute,Asia Pacific,Pakistan,2019,Primary energy consumption (EJ),3.537058726
Energy Institute,Asia Pacific,Vietnam,2019,Primary energy consumption (EJ),4.329488479
Energy Institute,Asia Pacific,Bangladesh,2019,Primary energy consumption (EJ),1.736864165
Energy Institute,Asia Pacific,Other Asia Pacific,2019,Primary energy consumption (EJ),3.453018054
Energy Institute,Asia Pacific,South Korea,2020,Primary energy consumption (EJ),12.0490738
Energy Institute,Asia Pacific,Other Asia Pacific,2020,Primary energy consumption (EJ),3.551570503
Energy Institute,Asia Pacific,Sri Lanka,2020,Primary energy consumption (EJ),0.381601579
Energy Institute,Asia Pacific,Japan,2020,Primary energy consumption (EJ),17.37089633
Energy Institute,Asia Pacific,Pakistan,2020,Primary energy consumption (EJ),3.517980654
Energy Institute,Asia Pacific,India,2020,Primary energy consumption (EJ),31.78214923
Energy Institute,Asia Pacific,Singapore,2020,Primary energy consumption (EJ),3.277865199
Energy Institute,Asia Pacific,Indonesia,2020,Primary energy consumption (EJ),7.78951107
Energy Institute,Asia Pacific,China Hong Kong SAR,2020,Primary energy consumption (EJ),0.928332809
Energy Institute,Asia Pacific,New Zealand,2020,Primary energy consumption (EJ),0.861325329
Energy Institute,Asia Pacific,Bangladesh,2020,Primary energy consumption (EJ),1.64624977
Energy Institute,Asia Pacific,China,2020,Primary energy consumption (EJ),149.3773659
Energy Institute,Asia Pacific,Thailand,2020,Primary energy consumption (EJ),4.952730652
Energy Institute,Asia Pacific,Malaysia,2020,Primary energy consumption (EJ),4.307144925
Energy Institute,Asia Pacific,Philippines,2020,Primary energy consumption (EJ),1.849510677
Energy Institute,Asia Pacific,Taiwan,2020,Primary energy consumption (EJ),4.650168496
Energy Institute,Asia Pacific,Australia,2020,Primary energy consumption (EJ),5.706454901
Energy Institute,Asia Pacific,Vietnam,2020,Primary energy consumption (EJ),4.33581654
Energy Institute,Asia Pacific,Indonesia,2021,Primary energy consumption (EJ),7.970592007
Energy Institute,Asia Pacific,China Hong Kong SAR,2021,Primary energy consumption (EJ),0.876974775
Energy Institute,Asia Pacific,Other Asia Pacific,2021,Primary energy consumption (EJ),3.539151067
Energy Institute,Asia Pacific,Vietnam,2021,Primary energy consumption (EJ),4.350793928
Energy Institute,Asia Pacific,Australia,2021,Primary energy consumption (EJ),5.720670194
Energy Institute,Asia Pacific,Thailand,2021,Primary energy consumption (EJ),4.992516307
Energy Institute,Asia Pacific,Bangladesh,2021,Primary energy consumption (EJ),1.772570034
Energy Institute,Asia Pacific,China,2021,Primary energy consumption (EJ),157.8492196
Energy Institute,Asia Pacific,Taiwan,2021,Primary energy consumption (EJ),4.942589087
Energy Institute,Asia Pacific,Sri Lanka,2021,Primary energy consumption (EJ),0.39469509
Energy Institute,Asia Pacific,Pakistan,2021,Primary energy consumption (EJ),3.901648674
Energy Institute,Asia Pacific,New Zealand,2021,Primary energy consumption (EJ),0.847977799
Energy Institute,Asia Pacific,Japan,2021,Primary energy consumption (EJ),18.13493368
Energy Institute,Asia Pacific,India,2021,Primary energy consumption (EJ),34.50628304
Energy Institute,Asia Pacific,Singapore,2021,Primary energy consumption (EJ),3.278570157
Energy Institute,Asia Pacific,South Korea,2021,Primary energy consumption (EJ),12.62342957
Energy Institute,Asia Pacific,Malaysia,2021,Primary energy consumption (EJ),4.487938263
Energy Institute,Asia Pacific,Philippines,2021,Primary energy consumption (EJ),1.963836937
Energy Institute,Asia Pacific,India,2022,Primary energy consumption (EJ),36.3714589
Energy Institute,Asia Pacific,Australia,2022,Primary energy consumption (EJ),5.979657817
Energy Institute,Asia Pacific,Taiwan,2022,Primary energy consumption (EJ),4.747891211
Energy Institute,Asia Pacific,Philippines,2022,Primary energy consumption (EJ),2.055580101
Energy Institute,Asia Pacific,Singapore,2022,Primary energy consumption (EJ),3.174647108
Energy Institute,Asia Pacific,Pakistan,2022,Primary energy consumption (EJ),3.59533985
Energy Institute,Asia Pacific,China,2022,Primary energy consumption (EJ),160.2587355
Energy Institute,Asia Pacific,Sri Lanka,2022,Primary energy consumption (EJ),0.351275662
Energy Institute,Asia Pacific,New Zealand,2022,Primary energy consumption (EJ),0.835960135
Energy Institute,Asia Pacific,Thailand,2022,Primary energy consumption (EJ),4.996416193
Energy Institute,Asia Pacific,Other Asia Pacific,2022,Primary energy consumption (EJ),3.700945613
Energy Institute,Asia Pacific,Vietnam,2022,Primary energy consumption (EJ),4.478642911
Energy Institute,Asia Pacific,Indonesia,2022,Primary energy consumption (EJ),10.0491192
Energy Institute,Asia Pacific,Japan,2022,Primary energy consumption (EJ),18.01757157
Energy Institute,Asia Pacific,Malaysia,2022,Primary energy consumption (EJ),4.792605445
Energy Institute,Asia Pacific,South Korea,2022,Primary energy consumption (EJ),12.75243847
Energy Institute,Asia Pacific,China Hong Kong SAR,2022,Primary energy consumption (EJ),0.782867314
Energy Institute,Asia Pacific,Bangladesh,2022,Primary energy consumption (EJ),1.864708938
Energy Institute,Asia Pacific,Taiwan,2023,Primary energy consumption (EJ),4.528818217
Energy Institute,Asia Pacific,Malaysia,2023,Primary energy consumption (EJ),4.807117283
Energy Institute,Asia Pacific,Indonesia,2023,Primary energy consumption (EJ),10.10783995
Energy Institute,Asia Pacific,Japan,2023,Primary energy consumption (EJ),17.4037453
Energy Institute,Asia Pacific,Sri Lanka,2023,Primary energy consumption (EJ),0.357512079
Energy Institute,Asia Pacific,South Korea,2023,Primary energy consumption (EJ),12.4340213
Energy Institute,Asia Pacific,Philippines,2023,Primary energy consumption (EJ),2.193168772
Energy Institute,Asia Pacific,New Zealand,2023,Primary energy consumption (EJ),0.860885071
Energy Institute,Asia Pacific,Pakistan,2023,Primary energy consumption (EJ),3.372125473
Energy Institute,Asia Pacific,Other Asia Pacific,2023,Primary energy consumption (EJ),3.829196305
Energy Institute,Asia Pacific,India,2023,Primary energy consumption (EJ),39.01628171
Energy Institute,Asia Pacific,Singapore,2023,Primary energy consumption (EJ),3.470479365
Energy Institute,Asia Pacific,China Hong Kong SAR,2023,Primary energy consumption (EJ),0.903409071
Energy Institute,Asia Pacific,China,2023,Primary energy consumption (EJ),170.7392316
Energy Institute,Asia Pacific,Australia,2023,Primary energy consumption (EJ),6.020841075
Energy Institute,Asia Pacific,Thailand,2023,Primary energy consumption (EJ),5.006924322
Energy Institute,Asia Pacific,Bangladesh,2023,Primary energy consumption (EJ),1.830561384
Energy Institute,Asia Pacific,Vietnam,2023,Primary energy consumption (EJ),4.891435385
Energy Institute,CIS,Belarus,2000,Primary energy consumption (EJ),0.91799661
Energy Institute,CIS,USSR,2000,Primary energy consumption (EJ),
Energy Institute,CIS,Russian Federation,2000,Primary energy consumption (EJ),25.97072607
Energy Institute,CIS,Kazakhstan,2000,Primary energy consumption (EJ),1.331090599
Energy Institute,CIS,Azerbaijan,2000,Primary energy consumption (EJ),0.47539884
Energy Institute,CIS,Uzbekistan,2000,Primary energy consumption (EJ),2.141331304
Energy Institute,CIS,Turkmenistan,2000,Primary energy consumption (EJ),0.467774468
Energy Institute,CIS,Other CIS,2000,Primary energy consumption (EJ),0.583346414
Energy Institute,CIS,USSR,2001,Primary energy consumption (EJ),
Energy Institute,CIS,Turkmenistan,2001,Primary energy consumption (EJ),0.547776051
Energy Institute,CIS,Kazakhstan,2001,Primary energy consumption (EJ),1.498290025
Energy Institute,CIS,Russian Federation,2001,Primary energy consumption (EJ),26.38176358
Energy Institute,CIS,Uzbekistan,2001,Primary energy consumption (EJ),2.146154065
Energy Institute,CIS,Other CIS,2001,Primary energy consumption (EJ),0.570683842
Energy Institute,CIS,Azerbaijan,2001,Primary energy consumption (EJ),0.458018906
Energy Institute,CIS,Belarus,2001,Primary energy consumption (EJ),0.892481335
Energy Institute,CIS,Other CIS,2002,Primary energy consumption (EJ),0.569195572
Energy Institute,CIS,Uzbekistan,2002,Primary energy consumption (EJ),2.200153697
Energy Institute,CIS,Belarus,2002,Primary energy consumption (EJ),0.923314064
Energy Institute,CIS,USSR,2002,Primary energy consumption (EJ),
Energy Institute,CIS,Azerbaijan,2002,Primary energy consumption (EJ),0.452191091
Energy Institute,CIS,Kazakhstan,2002,Primary energy consumption (EJ),1.526197053
Energy Institute,CIS,Russian Federation,2002,Primary energy consumption (EJ),26.27445841
Energy Institute,CIS,Turkmenistan,2002,Primary energy consumption (EJ),0.469242351
Energy Institute,CIS,Other CIS,2003,Primary energy consumption (EJ),0.600760862
Energy Institute,CIS,Turkmenistan,2003,Primary energy consumption (EJ),0.604670627
Energy Institute,CIS,Uzbekistan,2003,Primary energy consumption (EJ),1.991360702
Energy Institute,CIS,Russian Federation,2003,Primary energy consumption (EJ),26.81448235
Energy Institute,CIS,Azerbaijan,2003,Primary energy consumption (EJ),0.489726737
Energy Institute,CIS,Kazakhstan,2003,Primary energy consumption (EJ),1.67288667
Energy Institute,CIS,USSR,2003,Primary energy consumption (EJ),
Energy Institute,CIS,Belarus,2003,Primary energy consumption (EJ),0.916386582
Energy Institute,CIS,Other CIS,2004,Primary energy consumption (EJ),0.646625846
Energy Institute,CIS,Uzbekistan,2004,Primary energy consumption (EJ),2.001048692
Energy Institute,CIS,Kazakhstan,2004,Primary energy consumption (EJ),1.766241752
Energy Institute,CIS,USSR,2004,Primary energy consumption (EJ),
Energy Institute,CIS,Belarus,2004,Primary energy consumption (EJ),1.026120475
Energy Institute,CIS,Russian Federation,2004,Primary energy consumption (EJ),27.05071693
Energy Institute,CIS,Azerbaijan,2004,Primary energy consumption (EJ),0.554032554
Energy Institute,CIS,Turkmenistan,2004,Primary energy consumption (EJ),0.672274914
Energy Institute,CIS,USSR,2005,Primary energy consumption (EJ),
Energy Institute,CIS,Other CIS,2005,Primary energy consumption (EJ),0.672193726
Energy Institute,CIS,Azerbaijan,2005,Primary energy consumption (EJ),0.600614587
Energy Institute,CIS,Belarus,2005,Primary energy consumption (EJ),1.022781549
Energy Institute,CIS,Kazakhstan,2005,Primary energy consumption (EJ),1.816651218
Energy Institute,CIS,Uzbekistan,2005,Primary energy consumption (EJ),2.022023346
Energy Institute,CIS,Turkmenistan,2005,Primary energy consumption (EJ),0.631925477
Energy Institute,CIS,Russian Federation,2005,Primary energy consumption (EJ),27.01404879
Energy Institute,CIS,Turkmenistan,2006,Primary energy consumption (EJ),0.648149969
Energy Institute,CIS,Other CIS,2006,Primary energy consumption (EJ),0.676486477
Energy Institute,CIS,Uzbekistan,2006,Primary energy consumption (EJ),1.889201999
Energy Institute,CIS,USSR,2006,Primary energy consumption (EJ),
Energy Institute,CIS,Azerbaijan,2006,Primary energy consumption (EJ),0.590729638
Energy Institute,CIS,Belarus,2006,Primary energy consumption (EJ),1.087602869
Energy Institute,CIS,Kazakhstan,2006,Primary energy consumption (EJ),1.95620586
Energy Institute,CIS,Russian Federation,2006,Primary energy consumption (EJ),28.21297086
Energy Institute,CIS,Belarus,2007,Primary energy consumption (EJ),1.061016148
Energy Institute,CIS,Uzbekistan,2007,Primary energy consumption (EJ),2.005849171
Energy Institute,CIS,Turkmenistan,2007,Primary energy consumption (EJ),0.597460294
Energy Institute,CIS,Other CIS,2007,Primary energy consumption (EJ),0.726011508
Energy Institute,CIS,Russian Federation,2007,Primary energy consumption (EJ),28.36200438
Energy Institute,CIS,Azerbaijan,2007,Primary energy consumption (EJ),0.543856046
Energy Institute,CIS,USSR,2007,Primary energy consumption (EJ),
Energy Institute,CIS,Kazakhstan,2007,Primary energy consumption (EJ),2.170396201
Energy Institute,CIS,Turkmenistan,2008,Primary energy consumption (EJ),0.556144524
Energy Institute,CIS,Kazakhstan,2008,Primary energy consumption (EJ),2.287556931
Energy Institute,CIS,USSR,2008,Primary energy consumption (EJ),
Energy Institute,CIS,Azerbaijan,2008,Primary energy consumption (EJ),0.544188614
Energy Institute,CIS,Belarus,2008,Primary energy consumption (EJ),1.075011103
Energy Institute,CIS,Russian Federation,2008,Primary energy consumption (EJ),28.49265352
Energy Institute,CIS,Other CIS,2008,Primary energy consumption (EJ),0.694486148
Energy Institute,CIS,Uzbekistan,2008,Primary energy consumption (EJ),1.885649577
Energy Institute,CIS,Kazakhstan,2009,Primary energy consumption (EJ),2.048421569
Energy Institute,CIS,Azerbaijan,2009,Primary energy consumption (EJ),0.46860584
Energy Institute,CIS,Uzbekistan,2009,Primary energy consumption (EJ),1.887845226
Energy Institute,CIS,Belarus,2009,Primary energy consumption (EJ),1.017055299
Energy Institute,CIS,USSR,2009,Primary energy consumption (EJ),
Energy Institute,CIS,Other CIS,2009,Primary energy consumption (EJ),0.673468529
Energy Institute,CIS,Russian Federation,2009,Primary energy consumption (EJ),27.07988334
Energy Institute,CIS,Turkmenistan,2009,Primary energy consumption (EJ),0.816995338
Energy Institute,CIS,Other CIS,2010,Primary energy consumption (EJ),0.685240438
Energy Institute,CIS,Kazakhstan,2010,Primary energy consumption (EJ),2.200302914
Energy Institute,CIS,Belarus,2010,Primary energy consumption (EJ),1.102324265
Energy Institute,CIS,USSR,2010,Primary energy consumption (EJ),
Energy Institute,CIS,Russian Federation,2010,Primary energy consumption (EJ),28.13124837
Energy Institute,CIS,Turkmenistan,2010,Primary energy consumption (EJ),0.888355552
Energy Institute,CIS,Azerbaijan,2010,Primary energy consumption (EJ),0.462381696
Energy Institute,CIS,Uzbekistan,2010,Primary energy consumption (EJ),1.894346897
Energy Institute,CIS,Turkmenistan,2011,Primary energy consumption (EJ),0.961117841
Energy Institute,CIS,Azerbaijan,2011,Primary energy consumption (EJ),0.524661258
Energy Institute,CIS,USSR,2011,Primary energy consumption (EJ),
Energy Institute,CIS,Uzbekistan,2011,Primary energy consumption (EJ),1.98019626
Energy Institute,CIS,Kazakhstan,2011,Primary energy consumption (EJ),2.498456142
Energy Institute,CIS,Russian Federation,2011,Primary energy consumption (EJ),29.08997474
Energy Institute,CIS,Belarus,2011,Primary energy consumption (EJ),1.082463398
Energy Institute,CIS,Other CIS,2011,Primary energy consumption (EJ),0.731038942
Energy Institute,CIS,Azerbaijan,2012,Primary energy consumption (EJ),0.54032703
Energy Institute,CIS,USSR,2012,Primary energy consumption (EJ),
Energy Institute,CIS,Other CIS,2012,Primary energy consumption (EJ),0.758095635
Energy Institute,CIS,Turkmenistan,2012,Primary energy consumption (EJ),1.134195737
Energy Institute,CIS,Belarus,2012,Primary energy consumption (EJ),1.170850719
Energy Institute,CIS,Kazakhstan,2012,Primary energy consumption (EJ),2.627472144
Energy Institute,CIS,Uzbekistan,2012,Primary energy consumption (EJ),1.952651635
Energy Institute,CIS,Russian Federation,2012,Primary energy consumption (EJ),29.26210878
Energy Institute,CIS,Other CIS,2013,Primary energy consumption (EJ),0.72238315
Energy Institute,CIS,Russian Federation,2013,Primary energy consumption (EJ),28.91709135
Energy Institute,CIS,Uzbekistan,2013,Primary energy consumption (EJ),1.959131863
Energy Institute,CIS,Belarus,2013,Primary energy consumption (EJ),1.059139508
Energy Institute,CIS,Turkmenistan,2013,Primary energy consumption (EJ),0.964920849
Energy Institute,CIS,Kazakhstan,2013,Primary energy consumption (EJ),2.633779742
Energy Institute,CIS,Azerbaijan,2013,Primary energy consumption (EJ),0.555162328
Energy Institute,CIS,USSR,2013,Primary energy consumption (EJ),
Energy Institute,CIS,Other CIS,2014,Primary energy consumption (EJ),0.746109137
Energy Institute,CIS,Belarus,2014,Primary energy consumption (EJ),1.061505901
Energy Institute,CIS,Uzbekistan,2014,Primary energy consumption (EJ),2.042762145
Energy Institute,CIS,USSR,2014,Primary energy consumption (EJ),
Energy Institute,CIS,Russian Federation,2014,Primary energy consumption (EJ),29.00794267
Energy Institute,CIS,Kazakhstan,2014,Primary energy consumption (EJ),2.768799245
Energy Institute,CIS,Turkmenistan,2014,Primary energy consumption (EJ),1.021329592
Energy Institute,CIS,Azerbaijan,2014,Primary energy consumption (EJ),0.566068653
Energy Institute,CIS,Uzbekistan,2015,Primary energy consumption (EJ),1.939358432
Energy Institute,CIS,Russian Federation,2015,Primary energy consumption (EJ),28.54999901
Energy Institute,CIS,Other CIS,2015,Primary energy consumption (EJ),0.745154459
Energy Institute,CIS,Azerbaijan,2015,Primary energy consumption (EJ),0.618574152
Energy Institute,CIS,Turkmenistan,2015,Primary energy consumption (EJ),1.162069278
Energy Institute,CIS,USSR,2015,Primary energy consumption (EJ),
Energy Institute,CIS,Kazakhstan,2015,Primary energy consumption (EJ),2.289275513
Energy Institute,CIS,Belarus,2015,Primary energy consumption (EJ),0.961061796
Energy Institute,CIS,Russian Federation,2016,Primary energy consumption (EJ),29.109828
Energy Institute,CIS,Other CIS,2016,Primary energy consumption (EJ),0.749850073
Energy Institute,CIS,USSR,2016,Primary energy consumption (EJ),
Energy Institute,CIS,Azerbaijan,2016,Primary energy consumption (EJ),0.612692399
Energy Institute,CIS,Belarus,2016,Primary energy consumption (EJ),0.982071359
Energy Institute,CIS,Turkmenistan,2016,Primary energy consumption (EJ),1.256761962
Energy Institute,CIS,Uzbekistan,2016,Primary energy consumption (EJ),1.880630059
Energy Institute,CIS,Kazakhstan,2016,Primary energy consumption (EJ),2.560775683
Energy Institute,CIS,Other CIS,2017,Primary energy consumption (EJ),0.781808309
Energy Institute,CIS,Azerbaijan,2017,Primary energy consumption (EJ),0.601034307
Energy Institute,CIS,Kazakhstan,2017,Primary energy consumption (EJ),2.753733091
Energy Institute,CIS,Uzbekistan,2017,Primary energy consumption (EJ),1.926113376
Energy Institute,CIS,Turkmenistan,2017,Primary energy consumption (EJ),1.169570815
Energy Institute,CIS,Russian Federation,2017,Primary energy consumption (EJ),29.28867426
Energy Institute,CIS,Belarus,2017,Primary energy consumption (EJ),1.000223697
Energy Institute,CIS,USSR,2017,Primary energy consumption (EJ),
Energy Institute,CIS,Uzbekistan,2018,Primary energy consumption (EJ),1.944317385
Energy Institute,CIS,Turkmenistan,2018,Primary energy consumption (EJ),1.319420319
Energy Institute,CIS,Russian Federation,2018,Primary energy consumption (EJ),30.35595061
Energy Institute,CIS,Kazakhstan,2018,Primary energy consumption (EJ),2.841111044
Energy Institute,CIS,USSR,2018,Primary energy consumption (EJ),
Energy Institute,CIS,Azerbaijan,2018,Primary energy consumption (EJ),0.634200108
Energy Institute,CIS,Other CIS,2018,Primary energy consumption (EJ),0.851644051
Energy Institute,CIS,Belarus,2018,Primary energy consumption (EJ),1.105974866
Energy Institute,CIS,Azerbaijan,2019,Primary energy consumption (EJ),0.669206137
Energy Institute,CIS,Russian Federation,2019,Primary energy consumption (EJ),30.13210847
Energy Institute,CIS,Turkmenistan,2019,Primary energy consumption (EJ),1.259672536
Energy Institute,CIS,USSR,2019,Primary energy consumption (EJ),
Energy Institute,CIS,Belarus,2019,Primary energy consumption (EJ),1.111645409
Energy Institute,CIS,Uzbekistan,2019,Primary energy consumption (EJ),1.951580923
Energy Institute,CIS,Kazakhstan,2019,Primary energy consumption (EJ),2.875363308
Energy Institute,CIS,Other CIS,2019,Primary energy consumption (EJ),0.821777424
Energy Institute,CIS,Russian Federation,2020,Primary energy consumption (EJ),29.08429284
Energy Institute,CIS,Belarus,2020,Primary energy consumption (EJ),1.031559882
Energy Institute,CIS,Uzbekistan,2020,Primary energy consumption (EJ),1.943913065
Energy Institute,CIS,USSR,2020,Primary energy consumption (EJ),
Energy Institute,CIS,Azerbaijan,2020,Primary energy consumption (EJ),0.66574261
Energy Institute,CIS,Other CIS,2020,Primary energy consumption (EJ),0.819819565
Energy Institute,CIS,Kazakhstan,2020,Primary energy consumption (EJ),2.649372855
Energy Institute,CIS,Turkmenistan,2020,Primary energy consumption (EJ),1.583270204
Energy Institute,CIS,Azerbaijan,2021,Primary energy consumption (EJ),0.711178031
Energy Institute,CIS,Kazakhstan,2021,Primary energy consumption (EJ),2.959939178
Energy Institute,CIS,Turkmenistan,2021,Primary energy consumption (EJ),1.595152277
Energy Institute,CIS,USSR,2021,Primary energy consumption (EJ),
