source,iso2,year,metric_type,value_tj,value_ej
Eurostat,EE,1995,PEC_EED,228938.312,0.228938312
Eurostat,EE,1996,PEC_EED,238934.362,0.238934362
Eurostat,EE,1997,PEC_EED,230977.329,0.230977329
Eurostat,EE,1998,PEC_EED,212170.526,0.212170526
Eurostat,EE,1999,PEC_EED,200603.753,0.200603753
Eurostat,EE,2000,PEC_EED,190777.077,0.190777077
Eurostat,EE,2001,PEC_EED,201707.013,0.201707013
Eurostat,EE,2002,PEC_EED,189869.541,0.189869541
Eurostat,EE,2003,PEC_EED,203435.367,0.203435367
Eurostat,EE,2004,PEC_EED,218158.376,0.218158376
Eurostat,EE,2005,PEC_EED,221072.886,0.221072886
Eurostat,EE,2006,PEC_EED,218600.1,0.2186001
Eurostat,EE,2007,PEC_EED,257587.921,0.257587921
Eurostat,EE,2008,PEC_EED,225149.125,0.225149125
Eurostat,EE,2009,PEC_EED,181125.213,0.181125213
Eurostat,EE,2010,PEC_EED,244259.049,0.244259049
Eurostat,EE,2011,PEC_EED,238174.032,0.238174032
Eurostat,EE,2012,PEC_EED,217784.944,0.217784944
Eurostat,EE,2013,PEC_EED,239612.406,0.239612406
Eurostat,EE,2014,PEC_EED,229444.444,0.229444444
Eurostat,EE,2015,PEC_EED,199255.413,0.199255413
Eurostat,EE,2016,PEC_EED,249446.091,0.249446091
Eurostat,EE,2017,PEC_EED,241809.743,0.241809743
Eurostat,EE,2018,PEC_EED,234264.215,0.234264215
Eurostat,EE,2019,PEC_EED,200729.761,0.200729761
Eurostat,EE,2020,PEC_EED,180862.468,0.180862468
Eurostat,EE,2021,PEC_EED,186365.878,0.186365878
Eurostat,EE,2022,PEC_EED,197739.721,0.197739721
Eurostat,EE,2023,PEC_EED,172154.396,0.172154396
Eurostat,EL,1990,PEC_EED,901281.079,0.901281079
Eurostat,EL,1991,PEC_EED,908843.655,0.908843655
Eurostat,EL,1992,PEC_EED,934003.07,0.93400307
Eurostat,EL,1993,PEC_EED,927255.486,0.927255486
Eurostat,EL,1994,PEC_EED,960028.982,0.960028982
Eurostat,EL,1995,PEC_EED,962780.729,0.962780729
Eurostat,EL,1996,PEC_EED,990417.625,0.990417625
Eurostat,EL,1997,PEC_EED,1028905.905,1.028905905
Eurostat,EL,1998,PEC_EED,1078785.052,1.078785052
Eurostat,EL,1999,PEC_EED,1089680.364,1.089680364
Eurostat,EL,2000,PEC_EED,1137445.947,1.137445947
Eurostat,EL,2001,PEC_EED,1175016.422,1.175016422
Eurostat,EL,2002,PEC_EED,1192284.687,1.192284687
Eurostat,EL,2003,PEC_EED,1222791.911,1.222791911
Eurostat,EL,2004,PEC_EED,1241906.726,1.241906726
Eurostat,EL,2005,PEC_EED,1268241.132,1.268241132
Eurostat,EL,2006,PEC_EED,1267491.821,1.267491821
Eurostat,EL,2007,PEC_EED,1268963.321,1.268963321
Eurostat,EL,2008,PEC_EED,1275947.223,1.275947223
Eurostat,EL,2009,PEC_EED,1232305.09,1.23230509
Eurostat,EL,2010,PEC_EED,1140411.373,1.140411373
Eurostat,EL,2011,PEC_EED,1115970.424,1.115970424
Eurostat,EL,2012,PEC_EED,1111056.295,1.111056295
Eurostat,EL,2013,PEC_EED,980477.696,0.980477696
Eurostat,EL,2014,PEC_EED,975065.544,0.975065544
Eurostat,EL,2015,PEC_EED,979230.387,0.979230387
Eurostat,EL,2016,PEC_EED,965568.184,0.965568184
Eurostat,EL,2017,PEC_EED,972822.696,0.972822696
Eurostat,EL,2018,PEC_EED,946565.116,0.946565116
Eurostat,EL,2019,PEC_EED,933189.467,0.933189467
Eurostat,EL,2020,PEC_EED,805584.394,0.805584394
Eurostat,EL,2021,PEC_EED,851350.01,0.85135001
Eurostat,EL,2022,PEC_EED,876544.736,0.876544736
Eurostat,EL,2023,PEC_EED,832225.228,0.832225228
Eurostat,ES,1990,PEC_EED,3450482.893,3.450482893
Eurostat,ES,1991,PEC_EED,3570906.663,3.570906663
Eurostat,ES,1992,PEC_EED,3660305.645,3.660305645
Eurostat,ES,1993,PEC_EED,3532149.406,3.532149406
Eurostat,ES,1994,PEC_EED,3709244.569,3.709244569
Eurostat,ES,1995,PEC_EED,3962713.003,3.962713003
Eurostat,ES,1996,PEC_EED,3951307.779,3.951307779
Eurostat,ES,1997,PEC_EED,4167582.445,4.167582445
Eurostat,ES,1998,PEC_EED,4348773.856,4.348773856
Eurostat,ES,1999,PEC_EED,4594122.934,4.594122934
Eurostat,ES,2000,PEC_EED,4795196.882,4.795196882
Eurostat,ES,2001,PEC_EED,4921105.924,4.921105924
Eurostat,ES,2002,PEC_EED,5078693.664,5.078693664
Eurostat,ES,2003,PEC_EED,5277409.797,5.277409797
Eurostat,ES,2004,PEC_EED,5560785.76,5.56078576
Eurostat,ES,2005,PEC_EED,5695513.002,5.695513002
Eurostat,ES,2006,PEC_EED,5718594.839,5.718594839
Eurostat,ES,2007,PEC_EED,5812873.295,5.812873295
Eurostat,ES,2008,PEC_EED,5606868.343,5.606868343
Eurostat,ES,2009,PEC_EED,5150351.73,5.15035173
Eurostat,ES,2010,PEC_EED,5150082.38,5.15008238
Eurostat,ES,2011,PEC_EED,5135715.257,5.135715257
Eurostat,ES,2012,PEC_EED,5150935.524,5.150935524
Eurostat,ES,2013,PEC_EED,4842934.798,4.842934798
Eurostat,ES,2014,PEC_EED,4765232.818,4.765232818
Eurostat,ES,2015,PEC_EED,4946973.264,4.946973264
Eurostat,ES,2016,PEC_EED,4958540.808,4.958540808
Eurostat,ES,2017,PEC_EED,5230159.097,5.230159097
Eurostat,ES,2018,PEC_EED,5204360.749,5.204360749
Eurostat,ES,2019,PEC_EED,5050484.949,5.050484949
Eurostat,ES,2020,PEC_EED,4397235.617,4.397235617
Eurostat,ES,2021,PEC_EED,4662472.939,4.662472939
Eurostat,ES,2022,PEC_EED,4753560.625,4.753560625
Eurostat,ES,2023,PEC_EED,4608186.937,4.608186937
Eurostat,EU27_2020,1990,PEC_EED,57263566.46,57.26356646
Eurostat,EU27_2020,1991,PEC_EED,57096744.04,57.09674404
Eurostat,EU27_2020,1992,PEC_EED,55355664.01,55.35566401
Eurostat,EU27_2020,1993,PEC_EED,55567149,55.567149
Eurostat,EU27_2020,1994,PEC_EED,54933386.31,54.93338631
Eurostat,EU27_2020,1995,PEC_EED,56799938.88,56.79993888
Eurostat,EU27_2020,1996,PEC_EED,58879883.37,58.87988337
Eurostat,EU27_2020,1997,PEC_EED,58266416.86,58.26641686
Eurostat,EU27_2020,1998,PEC_EED,58558721.5,58.5587215
Eurostat,EU27_2020,1999,PEC_EED,58123501.69,58.12350169
Eurostat,EU27_2020,2000,PEC_EED,58464128.21,58.46412821
Eurostat,EU27_2020,2001,PEC_EED,60049927.12,60.04992712
Eurostat,EU27_2020,2002,PEC_EED,60144169.25,60.14416925
Eurostat,EU27_2020,2003,PEC_EED,61749208.02,61.74920802
Eurostat,EU27_2020,2004,PEC_EED,62534028.28,62.53402828
Eurostat,EU27_2020,2005,PEC_EED,62708221.94,62.70822194
Eurostat,EU27_2020,2006,PEC_EED,63279158.77,63.27915877
Eurostat,EU27_2020,2007,PEC_EED,62390377.7,62.3903777
Eurostat,EU27_2020,2008,PEC_EED,62331690.15,62.33169015
Eurostat,EU27_2020,2009,PEC_EED,58753582.96,58.75358296
Eurostat,EU27_2020,2010,PEC_EED,61055148.35,61.05514835
Eurostat,EU27_2020,2011,PEC_EED,59151910.85,59.15191085
Eurostat,EU27_2020,2012,PEC_EED,58490551.17,58.49055117
Eurostat,EU27_2020,2013,PEC_EED,57978314.3,57.9783143
Eurostat,EU27_2020,2014,PEC_EED,55719587.85,55.71958785
Eurostat,EU27_2020,2015,PEC_EED,56666092.2,56.6660922
Eurostat,EU27_2020,2016,PEC_EED,57144646.42,57.14464642
Eurostat,EU27_2020,2017,PEC_EED,57990429.4,57.9904294
Eurostat,EU27_2020,2018,PEC_EED,57705220.92,57.70522092
Eurostat,EU27_2020,2019,PEC_EED,56706386.43,56.70638643
Eurostat,EU27_2020,2020,PEC_EED,51735858.06,51.73585806
Eurostat,EU27_2020,2021,PEC_EED,54978389.15,54.97838915
Eurostat,EU27_2020,2022,PEC_EED,52736971.34,52.73697134
Eurostat,EU27_2020,2023,PEC_EED,50597917.03,50.59791703
Eurostat,FI,1990,PEC_EED,1138678.268,1.138678268
Eurostat,FI,1991,PEC_EED,1145484.848,1.145484848
Eurostat,FI,1992,PEC_EED,1071179.318,1.071179318
Eurostat,FI,1993,PEC_EED,1138282.894,1.138282894
Eurostat,FI,1994,PEC_EED,1216600.082,1.216600082
Eurostat,FI,1995,PEC_EED,1175427.741,1.175427741
Eurostat,FI,1996,PEC_EED,1271093.465,1.271093465
Eurostat,FI,1997,PEC_EED,1321626.386,1.321626386
Eurostat,FI,1998,PEC_EED,1332742.371,1.332742371
Eurostat,FI,1999,PEC_EED,1331853.141,1.331853141
Eurostat,FI,2000,PEC_EED,1323978.482,1.323978482
Eurostat,FI,2001,PEC_EED,1365915.402,1.365915402
Eurostat,FI,2002,PEC_EED,1433023.592,1.433023592
Eurostat,FI,2003,PEC_EED,1512998.204,1.512998204
Eurostat,FI,2004,PEC_EED,1531232.538,1.531232538
Eurostat,FI,2005,PEC_EED,1405098.032,1.405098032
Eurostat,FI,2006,PEC_EED,1535507.731,1.535507731
Eurostat,FI,2007,PEC_EED,1508632.783,1.508632783
Eurostat,FI,2008,PEC_EED,1445180.15,1.44518015
Eurostat,FI,2009,PEC_EED,1353795.975,1.353795975
Eurostat,FI,2010,PEC_EED,1483891.232,1.483891232
Eurostat,FI,2011,PEC_EED,1431806.428,1.431806428
Eurostat,FI,2012,PEC_EED,1380657.861,1.380657861
Eurostat,FI,2013,PEC_EED,1339202.852,1.339202852
Eurostat,FI,2014,PEC_EED,1367979.839,1.367979839
Eurostat,FI,2015,PEC_EED,1306160.587,1.306160587
Eurostat,FI,2016,PEC_EED,1350569.155,1.350569155
Eurostat,FI,2017,PEC_EED,1347146.098,1.347146098
Eurostat,FI,2018,PEC_EED,1373927.183,1.373927183
Eurostat,FI,2019,PEC_EED,1342907.646,1.342907646
Eurostat,FI,2020,PEC_EED,1253240.539,1.253240539
Eurostat,FI,2021,PEC_EED,1319055.285,1.319055285
Eurostat,FI,2022,PEC_EED,1264205.328,1.264205328
Eurostat,FI,2023,PEC_EED,1311680.122,1.311680122
Eurostat,FR,1990,PEC_EED,8915269.586,8.915269586
Eurostat,FR,1991,PEC_EED,9374797.26,9.37479726
Eurostat,FR,1992,PEC_EED,9204233.091,9.204233091
Eurostat,FR,1993,PEC_EED,9447375.918,9.447375918
Eurostat,FR,1994,PEC_EED,9035150.01,9.03515001
Eurostat,FR,1995,PEC_EED,9377780.96,9.37778096
Eurostat,FR,1996,PEC_EED,9967936.52,9.96793652
Eurostat,FR,1997,PEC_EED,9601232.257,9.601232257
Eurostat,FR,1998,PEC_EED,9888214.794,9.888214794
Eurostat,FR,1999,PEC_EED,9899042.732,9.899042732
Eurostat,FR,2000,PEC_EED,10004754.79,10.00475479
Eurostat,FR,2001,PEC_EED,10352697.55,10.35269755
Eurostat,FR,2002,PEC_EED,10414548.4,10.4145484
Eurostat,FR,2003,PEC_EED,10672866.55,10.67286655
Eurostat,FR,2004,PEC_EED,10852855.42,10.85285542
Eurostat,FR,2005,PEC_EED,10922052.1,10.9220521
Eurostat,FR,2006,PEC_EED,10724106.64,10.72410664
Eurostat,FR,2007,PEC_EED,10579227.09,10.57922709
Eurostat,FR,2008,PEC_EED,10695735.73,10.69573573
Eurostat,FR,2009,PEC_EED,10314294.38,10.31429438
Eurostat,FR,2010,PEC_EED,10653538.23,10.65353823
Eurostat,FR,2011,PEC_EED,10428208.31,10.42820831
Eurostat,FR,2012,PEC_EED,10429893,10.429893
Eurostat,FR,2013,PEC_EED,10488339.19,10.48833919
Eurostat,FR,2014,PEC_EED,10042800.86,10.04280086
Eurostat,FR,2015,PEC_EED,10235022.97,10.23502297
Eurostat,FR,2016,PEC_EED,10051823.47,10.05182347
Eurostat,FR,2017,PEC_EED,10018635.2,10.0186352
Eurostat,FR,2018,PEC_EED,10002396.05,10.00239605
Eurostat,FR,2019,PEC_EED,9861115.575,9.861115575
Eurostat,FR,2020,PEC_EED,8710222.656,8.710222656
Eurostat,FR,2021,PEC_EED,9410560.518,9.410560518
Eurostat,FR,2022,PEC_EED,8620057.017,8.620057017
Eurostat,FR,2023,PEC_EED,8773939.031,8.773939031
Eurostat,GE,1990,PEC_EED,,
Eurostat,GE,1991,PEC_EED,,
Eurostat,GE,1992,PEC_EED,,
Eurostat,GE,1993,PEC_EED,,
Eurostat,GE,1994,PEC_EED,,
Eurostat,GE,1995,PEC_EED,,
Eurostat,GE,1996,PEC_EED,,
Eurostat,GE,1997,PEC_EED,,
Eurostat,GE,1998,PEC_EED,,
Eurostat,GE,1999,PEC_EED,,
Eurostat,GE,2000,PEC_EED,,
Eurostat,GE,2001,PEC_EED,,
Eurostat,GE,2002,PEC_EED,,
Eurostat,GE,2003,PEC_EED,,
Eurostat,GE,2004,PEC_EED,,
Eurostat,GE,2005,PEC_EED,,
Eurostat,GE,2006,PEC_EED,,
Eurostat,GE,2007,PEC_EED,,
Eurostat,GE,2008,PEC_EED,,
Eurostat,GE,2009,PEC_EED,,
Eurostat,GE,2010,PEC_EED,,
Eurostat,GE,2011,PEC_EED,,
Eurostat,GE,2012,PEC_EED,,
Eurostat,GE,2013,PEC_EED,168483.24,0.16848324
Eurostat,GE,2014,PEC_EED,179699.195,0.179699195
Eurostat,GE,2015,PEC_EED,189106.948,0.189106948
Eurostat,GE,2016,PEC_EED,196401.369,0.196401369
Eurostat,GE,2017,PEC_EED,198749.947,0.198749947
Eurostat,GE,2018,PEC_EED,196703.562,0.196703562
Eurostat,GE,2019,PEC_EED,204301.727,0.204301727
Eurostat,GE,2020,PEC_EED,196799.263,0.196799263
Eurostat,GE,2021,PEC_EED,214209.091,0.214209091
Eurostat,GE,2022,PEC_EED,233475.016,0.233475016
Eurostat,GE,2023,PEC_EED,,
Eurostat,HR,1990,PEC_EED,372950.334,0.372950334
Eurostat,HR,1991,PEC_EED,310660.905,0.310660905
Eurostat,HR,1992,PEC_EED,278824.689,0.278824689
Eurostat,HR,1993,PEC_EED,291427.417,0.291427417
Eurostat,HR,1994,PEC_EED,284395.901,0.284395901
Eurostat,HR,1995,PEC_EED,292938.802,0.292938802
Eurostat,HR,1996,PEC_EED,318308.889,0.318308889
Eurostat,HR,1997,PEC_EED,323989.398,0.323989398
Eurostat,HR,1998,PEC_EED,333868.406,0.333868406
Eurostat,HR,1999,PEC_EED,340553.997,0.340553997
Eurostat,HR,2000,PEC_EED,327114.035,0.327114035
Eurostat,HR,2001,PEC_EED,345209.718,0.345209718
Eurostat,HR,2002,PEC_EED,354272.442,0.354272442
Eurostat,HR,2003,PEC_EED,376348.312,0.376348312
Eurostat,HR,2004,PEC_EED,374378.334,0.374378334
Eurostat,HR,2005,PEC_EED,382814.598,0.382814598
Eurostat,HR,2006,PEC_EED,381455.125,0.381455125
Eurostat,HR,2007,PEC_EED,394973.167,0.394973167
Eurostat,HR,2008,PEC_EED,384994.119,0.384994119
Eurostat,HR,2009,PEC_EED,374634.206,0.374634206
Eurostat,HR,2010,PEC_EED,370874.688,0.370874688
Eurostat,HR,2011,PEC_EED,362086.548,0.362086548
Eurostat,HR,2012,PEC_EED,342364.904,0.342364904
Eurostat,HR,2013,PEC_EED,334986.054,0.334986054
Eurostat,HR,2014,PEC_EED,318085.599,0.318085599
Eurostat,HR,2015,PEC_EED,333188.836,0.333188836
Eurostat,HR,2016,PEC_EED,336846.911,0.336846911
Eurostat,HR,2017,PEC_EED,348784.71,0.34878471
Eurostat,HR,2018,PEC_EED,342297.517,0.342297517
Eurostat,HR,2019,PEC_EED,343687.455,0.343687455
Eurostat,HR,2020,PEC_EED,324731.351,0.324731351
Eurostat,HR,2021,PEC_EED,346042.318,0.346042318
Eurostat,HR,2022,PEC_EED,347545.932,0.347545932
Eurostat,HR,2023,PEC_EED,357652.053,0.357652053
Eurostat,HU,1990,PEC_EED,1147145.386,1.147145386
Eurostat,HU,1991,PEC_EED,1104913.901,1.104913901
Eurostat,HU,1992,PEC_EED,999649.351,0.999649351
Eurostat,HU,1993,PEC_EED,1028113.736,1.028113736
Eurostat,HU,1994,PEC_EED,989076.708,0.989076708
Eurostat,HU,1995,PEC_EED,1022238.545,1.022238545
Eurostat,HU,1996,PEC_EED,1056766.994,1.056766994
Eurostat,HU,1997,PEC_EED,1036069.989,1.036069989
Eurostat,HU,1998,PEC_EED,1014866.897,1.014866897
Eurostat,HU,1999,PEC_EED,1021769.672,1.021769672
Eurostat,HU,2000,PEC_EED,989910.302,0.989910302
Eurostat,HU,2001,PEC_EED,1022749.404,1.022749404
Eurostat,HU,2002,PEC_EED,1015071.562,1.015071562
Eurostat,HU,2003,PEC_EED,1045642.651,1.045642651
Eurostat,HU,2004,PEC_EED,1043043.813,1.043043813
Eurostat,HU,2005,PEC_EED,1102832.943,1.102832943
Eurostat,HU,2006,PEC_EED,1087906.525,1.087906525
Eurostat,HU,2007,PEC_EED,1061841.196,1.061841196
Eurostat,HU,2008,PEC_EED,1053219.55,1.05321955
Eurostat,HU,2009,PEC_EED,1002651.278,1.002651278
Eurostat,HU,2010,PEC_EED,1030716.348,1.030716348
Eurostat,HU,2011,PEC_EED,1021186.531,1.021186531
Eurostat,HU,2012,PEC_EED,968573.601,0.968573601
Eurostat,HU,2013,PEC_EED,938066.287,0.938066287
Eurostat,HU,2014,PEC_EED,920877.037,0.920877037
Eurostat,HU,2015,PEC_EED,975443.3,0.9754433
Eurostat,HU,2016,PEC_EED,990498.906,0.990498906
Eurostat,HU,2017,PEC_EED,1024211.547,1.024211547
Eurostat,HU,2018,PEC_EED,1024984.787,1.024984787
Eurostat,HU,2019,PEC_EED,1028748.676,1.028748676
Eurostat,HU,2020,PEC_EED,1000086.84,1.00008684
Eurostat,HU,2021,PEC_EED,1043721.695,1.043721695
Eurostat,HU,2022,PEC_EED,999448.458,0.999448458
Eurostat,HU,2023,PEC_EED,925786.611,0.925786611
Eurostat,IE,1990,PEC_EED,403718.496,0.403718496
Eurostat,IE,1991,PEC_EED,408957.393,0.408957393
Eurostat,IE,1992,PEC_EED,407510.063,0.407510063
Eurostat,IE,1993,PEC_EED,419458.929,0.419458929
Eurostat,IE,1994,PEC_EED,435703.68,0.43570368
Eurostat,IE,1995,PEC_EED,429160.546,0.429160546
Eurostat,IE,1996,PEC_EED,466054.808,0.466054808
Eurostat,IE,1997,PEC_EED,496710.998,0.496710998
Eurostat,IE,1998,PEC_EED,529025.874,0.529025874
Eurostat,IE,1999,PEC_EED,551093.734,0.551093734
Eurostat,IE,2000,PEC_EED,573430.098,0.573430098
Eurostat,IE,2001,PEC_EED,610552.066,0.610552066
Eurostat,IE,2002,PEC_EED,622792.078,0.622792078
Eurostat,IE,2003,PEC_EED,606870.108,0.606870108
Eurostat,IE,2004,PEC_EED,618247.175,0.618247175
Eurostat,IE,2005,PEC_EED,625870.295,0.625870295
Eurostat,IE,2006,PEC_EED,633249.272,0.633249272
Eurostat,IE,2007,PEC_EED,669142.702,0.669142702
Eurostat,IE,2008,PEC_EED,655364.814,0.655364814
Eurostat,IE,2009,PEC_EED,624067.358,0.624067358
Eurostat,IE,2010,PEC_EED,615883.893,0.615883893
Eurostat,IE,2011,PEC_EED,567604.878,0.567604878
Eurostat,IE,2012,PEC_EED,574681.552,0.574681552
Eurostat,IE,2013,PEC_EED,543936.238,0.543936238
Eurostat,IE,2014,PEC_EED,551559.514,0.551559514
Eurostat,IE,2015,PEC_EED,583005.896,0.583005896
Eurostat,IE,2016,PEC_EED,613603.64,0.61360364
Eurostat,IE,2017,PEC_EED,609426.069,0.609426069
Eurostat,IE,2018,PEC_EED,612558.043,0.612558043
Eurostat,IE,2019,PEC_EED,615245.866,0.615245866
Eurostat,IE,2020,PEC_EED,564672.52,0.56467252
Eurostat,IE,2021,PEC_EED,579018.253,0.579018253
Eurostat,IE,2022,PEC_EED,600582.447,0.600582447
Eurostat,IE,2023,PEC_EED,588845.349,0.588845349
Eurostat,IS,1990,PEC_EED,97267.94,0.09726794
Eurostat,IS,1991,PEC_EED,88771.15,0.08877115
Eurostat,IS,1992,PEC_EED,86586.06,0.08658606
Eurostat,IS,1993,PEC_EED,92848.6,0.0928486
Eurostat,IS,1994,PEC_EED,94306.52,0.09430652
Eurostat,IS,1995,PEC_EED,94217.61,0.09421761
Eurostat,IS,1996,PEC_EED,102164.37,0.10216437
Eurostat,IS,1997,PEC_EED,100448.09,0.10044809
Eurostat,IS,1998,PEC_EED,107173.6,0.1071736
Eurostat,IS,1999,PEC_EED,120528.89,0.12052889
Eurostat,IS,2000,PEC_EED,134951.84,0.13495184
Eurostat,IS,2001,PEC_EED,129829.74,0.12982974
Eurostat,IS,2002,PEC_EED,133110.36,0.13311036
Eurostat,IS,2003,PEC_EED,133456.76,0.13345676
Eurostat,IS,2004,PEC_EED,132284.986,0.132284986
Eurostat,IS,2005,PEC_EED,134451.79,0.13445179
Eurostat,IS,2006,PEC_EED,167641.609,0.167641609
Eurostat,IS,2007,PEC_EED,198670.596,0.198670596
Eurostat,IS,2008,PEC_EED,222454.952,0.222454952
Eurostat,IS,2009,PEC_EED,229784.505,0.229784505
Eurostat,IS,2010,PEC_EED,231369.792,0.231369792
Eurostat,IS,2011,PEC_EED,247942.714,0.247942714
Eurostat,IS,2012,PEC_EED,242570.604,0.242570604
Eurostat,IS,2013,PEC_EED,253498.525,0.253498525
Eurostat,IS,2014,PEC_EED,253416.917,0.253416917
Eurostat,IS,2015,PEC_EED,242973.47,0.24297347
Eurostat,IS,2016,PEC_EED,229791.122,0.229791122
Eurostat,IS,2017,PEC_EED,244310.683,0.244310683
Eurostat,IS,2018,PEC_EED,267880.434,0.267880434
Eurostat,IS,2019,PEC_EED,259720.279,0.259720279
Eurostat,IS,2020,PEC_EED,244876.609,0.244876609
Eurostat,IS,2021,PEC_EED,247294.898,0.247294898
Eurostat,IS,2022,PEC_EED,258479.956,0.258479956
Eurostat,IS,2023,PEC_EED,261452.642,0.261452642
Eurostat,IT,1990,PEC_EED,5765643.915,5.765643915
Eurostat,IT,1991,PEC_EED,5931584.195,5.931584195
Eurostat,IT,1992,PEC_EED,5900645.358,5.900645358
Eurostat,IT,1993,PEC_EED,5906129.852,5.906129852
Eurostat,IT,1994,PEC_EED,5818334.639,5.818334639
Eurostat,IT,1995,PEC_EED,6338995.407,6.338995407
Eurostat,IT,1996,PEC_EED,6337254.839,6.337254839
Eurostat,IT,1997,PEC_EED,6413461.762,6.413461762
Eurostat,IT,1998,PEC_EED,6626596.147,6.626596147
Eurostat,IT,1999,PEC_EED,6793286.109,6.793286109
Eurostat,IT,2000,PEC_EED,6954729.317,6.954729317
Eurostat,IT,2001,PEC_EED,6926435.905,6.926435905
Eurostat,IT,2002,PEC_EED,6979405.973,6.979405973
Eurostat,IT,2003,PEC_EED,7359724.702,7.359724702
Eurostat,IT,2004,PEC_EED,7438235.556,7.438235556
Eurostat,IT,2005,PEC_EED,7571175.789,7.571175789
Eurostat,IT,2006,PEC_EED,7492297.955,7.492297955
Eurostat,IT,2007,PEC_EED,7480688.705,7.480688705
Eurostat,IT,2008,PEC_EED,7373780.538,7.373780538
Eurostat,IT,2009,PEC_EED,6869848.277,6.869848277
Eurostat,IT,2010,PEC_EED,7003866.502,7.003866502
Eurostat,IT,2011,PEC_EED,6782809.959,6.782809959
Eurostat,IT,2012,PEC_EED,6554880.708,6.554880708
Eurostat,IT,2013,PEC_EED,6366101.892,6.366101892
Eurostat,IT,2014,PEC_EED,5972819.435,5.972819435
Eurostat,IT,2015,PEC_EED,6243532.121,6.243532121
Eurostat,IT,2016,PEC_EED,6197979.128,6.197979128
Eurostat,IT,2017,PEC_EED,6238710.106,6.238710106
Eurostat,IT,2018,PEC_EED,6166708.76,6.16670876
Eurostat,IT,2019,PEC_EED,6110025.814,6.110025814
Eurostat,IT,2020,PEC_EED,5541203.652,5.541203652
Eurostat,IT,2021,PEC_EED,6096532.619,6.096532619
Eurostat,IT,2022,PEC_EED,5846727.847,5.846727847
Eurostat,IT,2023,PEC_EED,5644669.886,5.644669886
Eurostat,LT,1990,PEC_EED,642131.37,0.64213137
Eurostat,LT,1991,PEC_EED,676204.98,0.67620498
Eurostat,LT,1992,PEC_EED,445273.26,0.44527326
Eurostat,LT,1993,PEC_EED,376039.41,0.37603941
Eurostat,LT,1994,PEC_EED,328390.99,0.32839099
Eurostat,LT,1995,PEC_EED,345210.62,0.34521062
Eurostat,LT,1996,PEC_EED,369328.57,0.36932857
Eurostat,LT,1997,PEC_EED,350269.78,0.35026978
Eurostat,LT,1998,PEC_EED,365315.24,0.36531524
Eurostat,LT,1999,PEC_EED,306242.11,0.30624211
Eurostat,LT,2000,PEC_EED,273896.845,0.273896845
Eurostat,LT,2001,PEC_EED,315870.9,0.3158709
Eurostat,LT,2002,PEC_EED,336943.515,0.336943515
Eurostat,LT,2003,PEC_EED,351212.74,0.35121274
Eurostat,LT,2004,PEC_EED,358628.71,0.35862871
Eurostat,LT,2005,PEC_EED,336953.45,0.33695345
Eurostat,LT,2006,PEC_EED,330467.969,0.330467969
Eurostat,LT,2007,PEC_EED,339083.84,0.33908384
Eurostat,LT,2008,PEC_EED,345930.954,0.345930954
Eurostat,LT,2009,PEC_EED,331139.358,0.331139358
Eurostat,LT,2010,PEC_EED,258201.785,0.258201785
Eurostat,LT,2011,PEC_EED,247263.699,0.247263699
Eurostat,LT,2012,PEC_EED,250561.229,0.250561229
Eurostat,LT,2013,PEC_EED,242970.608,0.242970608
Eurostat,LT,2014,PEC_EED,240835.241,0.240835241
Eurostat,LT,2015,PEC_EED,242561.335,0.242561335
Eurostat,LT,2016,PEC_EED,252863.449,0.252863449
Eurostat,LT,2017,PEC_EED,257951.525,0.257951525
Eurostat,LT,2018,PEC_EED,266697.854,0.266697854
Eurostat,LT,2019,PEC_EED,262845.776,0.262845776
Eurostat,LT,2020,PEC_EED,260692.723,0.260692723
Eurostat,LT,2021,PEC_EED,277455.695,0.277455695
Eurostat,LT,2022,PEC_EED,264273.597,0.264273597
Eurostat,LT,2023,PEC_EED,265499.254,0.265499254
Eurostat,LU,1990,PEC_EED,146104.959,0.146104959
Eurostat,LU,1991,PEC_EED,156035.854,0.156035854
Eurostat,LU,1992,PEC_EED,156380.248,0.156380248
Eurostat,LU,1993,PEC_EED,158633.398,0.158633398
Eurostat,LU,1994,PEC_EED,154779.305,0.154779305
Eurostat,LU,1995,PEC_EED,137297.122,0.137297122
Eurostat,LU,1996,PEC_EED,140072.196,0.140072196
Eurostat,LU,1997,PEC_EED,138476.267,0.138476267
Eurostat,LU,1998,PEC_EED,135400.411,0.135400411
Eurostat,LU,1999,PEC_EED,142562.713,0.142562713
Eurostat,LU,2000,PEC_EED,150798.72,0.15079872
Eurostat,LU,2001,PEC_EED,159278.567,0.159278567
Eurostat,LU,2002,PEC_EED,166540.036,0.166540036
Eurostat,LU,2003,PEC_EED,175590.65,0.17559065
Eurostat,LU,2004,PEC_EED,194920.021,0.194920021
Eurostat,LU,2005,PEC_EED,199868.256,0.199868256
Eurostat,LU,2006,PEC_EED,196550.515,0.196550515
Eurostat,LU,2007,PEC_EED,192977.151,0.192977151
Eurostat,LU,2008,PEC_EED,193147.976,0.193147976
Eurostat,LU,2009,PEC_EED,181734.653,0.181734653
Eurostat,LU,2010,PEC_EED,193064.573,0.193064573
Eurostat,LU,2011,PEC_EED,189792.58,0.18979258
Eurostat,LU,2012,PEC_EED,185033.567,0.185033567
Eurostat,LU,2013,PEC_EED,180122.892,0.180122892
